id,name,country,region,wmo,icao,latitude,longitude,elevation,timezone,hourly_start,hourly_end,daily_start,daily_end,monthly_start,monthly_end
72511,Harrisburg / New Market,US,PA,72511,KCXY,40.2171,-76.8515,106.0,America/New_York,1991-01-01,2023-02-20,1939-01-01,2023-02-11,1939-01-01,2022-01-01
72512,Philipsburg / Beaver Mills,US,PA,72512,KPSB,40.8844,-78.0873,594.0,America/New_York,1985-05-31,1986-08-27,1985-06-08,2023-02-12,2002-01-01,2022-01-01
72513,Wilkes-Barre/Scranton International,US,PA,72513,KAVP,41.3333,-75.0667,293.0,America/New_York,1973-01-01,2023-02-20,1949-01-01,2023-02-11,1949-01-01,2022-01-01
72514,Williamsport-Lycoming County,US,PA,72514,KIPT,41.25,-76.9167,161.0,America/New_York,1973-01-01,2023-02-20,1901-01-30,2023-02-12,1948-01-01,2022-01-01
72515,Binghamton Regional Airport,US,NY,72515,KBGM,42.2,-75.15,499.0,America/New_York,1973-01-01,2023-02-20,1951-05-25,2023-02-11,1951-01-01,2022-01-01
72517,Lehigh Valley International  Airport,US,PA,72517,KABE,40.65,-75.45,120.0,America/New_York,1973-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72518,Albany International Airport,US,NY,72518,KALB,42.75,-73.1333,87.0,America/New_York,1946-01-01,2023-02-20,1938-06-01,2023-02-12,1938-01-01,2022-01-01
72519,Syracuse Hancock International  Airport,US,NY,72519,KSYR,43.1167,-76.1,125.0,America/New_York,1942-10-01,2023-02-20,1938-05-01,2023-02-11,1938-01-01,2022-01-01
72520,Greater Pittsburgh International,US,PA,72520,KPIT,40.4833,-80.0667,367.0,America/New_York,1945-02-01,2023-02-20,1945-02-01,2023-02-12,1945-01-01,2022-01-01
72521,Akron-Canton Regional Airport,US,OH,72521,KCAK,40.9167,-81.45,374.0,America/New_York,1973-01-01,2023-02-20,1948-07-01,2023-02-12,1948-01-01,2022-01-01
72522,Glens Falls / Dix Mobile Home Park,US,NY,72522,KGFL,43.3412,-73.6103,100.0,America/New_York,1973-01-01,2023-02-20,1944-05-01,2023-02-12,1944-01-01,2022-01-01
72525,Youngstown-Warren Reg Airprt,US,OH,72525,KYNG,41.25,-80.6667,365.0,America/New_York,1948-01-01,2023-02-20,1934-08-01,2023-02-12,1934-01-01,2022-01-01
72526,Erie International Airport,US,PA,72526,KERI,42.0833,-80.1833,223.0,America/New_York,1973-01-01,2023-02-20,1926-01-01,2023-02-12,1926-01-01,2022-01-01
72528,Buffalo Airport,US,NY,72528,KBUF,42.9333,-78.7333,221.0,America/New_York,1942-02-01,2023-02-20,1938-05-01,2023-02-11,1938-01-01,2022-01-01
72529,Greater Rochester International,US,NY,72529,KROC,43.1167,-77.6833,170.0,America/New_York,1973-01-01,2023-02-20,1926-01-02,2023-02-11,1926-01-01,2022-01-01
72533,Fort Wayne International,US,IN,72533,KFWA,41.0,-85.0333,248.0,America/Indiana/Indianapolis,1941-11-01,2023-02-20,1939-08-01,2023-02-11,1939-01-01,2022-01-01
72535,South Bend Regional Airport,US,IN,72535,KSBN,41.7,-86.3167,244.0,America/Indiana/Indianapolis,1973-01-01,2023-02-20,1893-12-01,2023-02-11,1893-01-01,2022-01-01
72537,Detroit Metropolitan,US,MI,72537,KDTW,42.2333,-83.0,195.0,America/Detroit,1942-08-01,2023-02-20,1942-08-01,2023-02-12,1942-01-01,2022-01-01
72538,Copper Harbor,US,MI,72538,KP59,47.4667,-87.8833,191.0,America/Detroit,2006-01-01,2023-02-19,2004-11-11,2023-02-12,2004-01-01,2022-01-01
72539,Capital City Airport,US,MI,72539,KLAN,42.7833,-84.5833,262.0,America/Detroit,1973-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72545,Cedar Rapids / Konigsmark,US,IA,72545,KCID,41.8851,-91.7123,265.0,America/Chicago,1973-01-01,2023-02-20,1953-06-01,2023-02-12,1953-01-01,2022-01-01
72548,Waterloo Municipal Airport,US,IA,72548,KALO,42.55,-92.0667,266.0,America/Chicago,1960-03-01,2023-02-20,1950-03-01,2023-02-11,1950-01-01,2022-01-01
72557,Sioux Gateway Airport,US,IA,72557,KSUX,42.3833,-96.05,335.0,America/Chicago,1942-10-01,2023-02-20,1942-10-01,2023-02-12,1942-01-01,2022-01-01
72565,Denver International Airport,US,CO,72565,KDEN,39.8667,-104.6667,1655.0,America/Denver,1994-07-18,2023-02-20,1994-07-19,2023-02-11,1995-01-01,2022-01-01
72570,Craig Moffat Airport,US,CO,72570,KCAG,40.5,-107.5167,1888.0,America/Denver,2006-01-01,2023-02-20,1996-09-01,2023-02-11,1996-01-01,2022-01-01
72584,Susanville / Johnstonville,US,CA,72584,KSVE,40.3757,-120.5727,1265.0,America/Los_Angeles,1977-03-01,2023-02-20,2016-12-22,2022-04-25,2020-01-01,2022-01-01
72585,Hayward / Russell City,US,CA,72585,KHWD,37.6589,-122.1218,16.0,America/Los_Angeles,2000-01-01,2023-02-20,1998-09-19,2023-02-11,1998-01-01,2022-01-01
72591,Red Bluff Municipal Airport,US,CA,72591,KRBL,40.15,-122.25,106.0,America/Los_Angeles,1973-01-01,2023-02-20,1892-01-01,2023-02-11,1892-01-01,2022-01-01
72592,Redding Municipal Airport,US,CA,72592,KRDD,40.5,-122.2833,153.0,America/Los_Angeles,1992-01-01,2023-02-20,1986-09-01,2023-02-11,1986-01-01,2022-01-01
72593,Salinas / Spreckels Junction,US,CA,72593,KSNS,36.6628,-121.6064,26.0,America/Los_Angeles,1941-08-05,2023-02-20,1930-06-14,2023-02-11,1930-01-01,2022-01-01
72594,Eureka,US,CA,72594,KEKA,40.8,-124.1667,13.0,America/Los_Angeles,2006-01-01,2022-12-31,1941-12-01,2023-02-11,1941-01-01,2022-01-01
72597,Rogue Valley International  Airport,US,OR,72597,KMFR,42.3833,-122.8833,406.0,America/Los_Angeles,1973-01-01,2023-02-20,1928-01-01,2023-02-11,1928-01-01,2022-01-01
72622,Harrietstown,US,NY,72622,KSLK,44.38,-74.19,507.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-25,2006-01-01,2022-01-01
72628,K. I. Sawyer Air Force Base,US,MI,72628,KSAW,46.34,-87.38,372.0,America/Detroit,2006-01-01,2023-02-20,2006-01-04,2022-04-25,2020-01-01,2022-01-01
72634,"Gaylord, Mi.",US,MI,72634,KAPX,44.9167,-84.7167,446.0,America/Detroit,1973-01-01,2001-05-02,1998-08-01,2023-02-12,1998-01-01,2022-01-01
72635,Gerald R. Ford International,US,MI,72635,KGRR,42.8833,-85.5167,242.0,America/Detroit,1973-01-01,2023-02-20,1963-11-24,2023-02-11,1963-01-01,2022-01-01
72636,Muskegon County Airport,US,MI,72636,KMKG,43.1667,-86.2333,191.0,America/Detroit,1973-01-01,2023-02-20,1896-06-02,2023-02-11,1896-01-01,2022-01-01
72637,Flint Bishop International  Airport,US,MI,72637,KFNT,42.9667,-83.0833,238.0,America/Detroit,1973-01-01,2023-02-20,1948-05-02,2023-02-12,1948-01-01,2022-01-01
72638,Roscommon County Airport,US,MI,72638,KHTL,44.35,-84.6667,351.0,America/Detroit,1973-01-01,2023-02-20,1964-07-01,2023-02-12,1964-01-01,2022-01-01
72639,Alpena County Regional Airport,US,MI,72639,KAPN,45.0833,-83.5667,210.0,America/Detroit,1973-01-01,2023-02-20,1916-10-21,2023-02-12,1916-01-01,2022-01-01
72644,Rochester International Airport,US,MN,72644,KRST,43.9,-92.5,401.0,America/Chicago,1973-01-01,2023-02-20,1893-01-18,2023-02-11,1893-01-01,2022-01-01
72648,Escanaba,US,MI,72648,KESC,45.75,-87.0333,180.0,America/Detroit,2006-01-01,2023-02-20,1948-01-01,2022-04-25,1948-01-01,2022-01-01
72655,Saint Cloud / St Cloud / Cable,US,MN,72655,KSTC,45.5466,-94.0599,314.0,America/Chicago,1973-01-01,2023-02-20,1904-09-01,2023-02-12,1904-01-01,2022-01-01
72658,Minneapolis-St Paul International,US,MN,72658,KMSP,44.8667,-93.05,256.0,America/Chicago,1945-01-01,2023-02-20,1938-04-09,2023-02-12,1938-01-01,2022-01-01
72677,Logan International Airport,US,MT,72677,KBIL,45.8167,-108.55,1112.0,America/Denver,1935-05-01,2023-02-20,1935-05-01,2023-02-12,1935-01-01,2022-01-01
72683,Burns Municipal Airport,US,OR,72683,KBNO,43.6,-118.95,1263.0,America/Los_Angeles,1973-01-01,2023-02-20,1973-01-01,2023-02-11,1973-01-01,2022-01-01
72688,Pendleton Municipal Airport,US,OR,72688,KPDT,46.1667,-119.3833,455.0,America/Los_Angeles,1942-01-01,2023-02-20,1928-01-01,2023-02-12,1928-01-01,2022-01-01
72690,Edenbower,US,OR,72690,KRBG,43.23,-123.35,160.0,America/Los_Angeles,1980-05-14,2023-02-20,1997-06-26,2022-04-25,2005-01-01,2022-01-01
72691,North Bend,US,OR,72691,KOTH,43.4169,-124.247,5.0,America/Los_Angeles,1977-01-01,2023-02-20,1977-02-26,2022-04-25,1981-01-01,2022-01-01
72693,Mahlon Sweet Field,US,OR,72693,KEUG,44.1333,-123.2167,111.0,America/Los_Angeles,1973-01-01,2023-02-20,1938-06-01,2023-02-11,1938-01-01,2022-01-01
72694,Salem McNary Field,US,OR,72694,KSLE,44.9,-123.0,64.0,America/Los_Angeles,1973-01-01,2023-02-20,1892-12-01,2023-02-11,1892-01-01,2022-01-01
72698,Portland International  Airport,US,OR,72698,KPDX,45.5833,-122.6,8.0,America/Los_Angeles,1936-05-01,2023-02-20,1936-05-01,2023-02-12,1936-01-01,2022-01-01
72734,Sault Ste. Marie Muni,US,MI,72734,KANJ,46.4833,-84.35,218.0,America/Detroit,1973-01-01,2023-02-20,1931-01-01,2023-02-12,1931-01-01,2022-01-01
72743,Marquette,US,MI,72743,KMQT,46.5333,-87.55,434.0,America/Detroit,1973-01-01,2022-12-31,1857-09-01,2023-02-11,1857-01-01,2022-01-01
72744,Hancock Houghton Cty. Memo,US,MI,72744,KCMX,47.1667,-88.4833,334.0,America/Detroit,1973-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72745,Duluth International Airport,US,MN,72745,KDLH,46.8333,-92.2167,435.0,America/Chicago,1948-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72747,Falls International Airport,US,MN,72747,KINL,48.5667,-93.4,361.0,America/Chicago,1973-01-01,2023-02-20,1906-07-01,2023-02-11,1906-01-01,2022-01-01
72768,Glasgow International Airport,US,MT,72768,KGGW,48.2167,-106.6167,699.0,America/Denver,1942-12-10,2023-02-20,1942-12-10,2023-02-12,1943-01-01,2022-01-01
72769,Cut Bank / Little Browning,US,MT,72769,KCTB,48.6084,-112.3761,1176.0,America/Denver,2005-01-01,2023-02-20,1903-12-01,2023-02-11,1903-01-01,2022-01-01
72770,Dillon / Bishop Place,US,MT,72770,KDLN,45.2554,-112.5525,1599.0,America/Denver,1973-01-01,2023-02-20,1940-01-01,2023-02-11,1940-01-01,2022-01-01
72772,Helena Regional Airport,US,MT,72772,KHLN,46.6,-111.9667,1180.0,America/Denver,1973-01-01,2023-02-20,1938-04-01,2023-02-11,1938-01-01,2022-01-01
72773,Missoula International Airport,US,MT,72773,KMSO,46.9167,-114.1,976.0,America/Denver,1973-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72774,Butte / Valley Vista Mobile Home Community,US,MT,72774,KBTM,45.9548,-112.4975,1692.0,America/Denver,1977-03-01,2023-02-20,1894-04-02,2023-02-11,1894-01-01,2022-01-01
72775,Great Falls International,US,MT,72775,KGTF,47.4667,-111.3833,1120.0,America/Denver,1973-01-01,2023-02-20,1937-04-01,2023-02-11,1937-01-01,2022-01-01
72777,Havre City-County Airport,US,MT,72777,KHVR,48.55,-109.7667,789.0,America/Denver,1973-01-01,2023-02-20,1961-02-01,2023-02-11,1961-01-01,2022-01-01
72779,Glacier Park International  Airport,US,MT,72779,KGPI,48.3,-114.2667,906.0,America/Denver,1973-01-01,2023-02-20,1896-06-01,2023-02-11,1896-01-01,2022-01-01
72781,Yakima Air Terminal,US,WA,72781,KYKM,46.5667,-120.5333,334.0,America/Los_Angeles,1973-01-01,2023-02-20,1946-09-06,2023-02-12,1946-01-01,2022-01-01
72785,Spokane International Airport,US,WA,72785,KGEG,47.6167,-117.5333,723.0,America/Los_Angeles,1941-08-11,2023-02-20,1889-08-01,2023-02-11,1889-01-01,2022-01-01
72790,Ephrata / Lakeview,US,WA,72790,KEPH,47.3081,-119.5169,389.0,America/Los_Angeles,1942-01-01,2023-02-20,1942-01-02,2023-02-11,1942-01-01,2022-01-01
72791,Port Of Astoria Airport,US,OR,72791,KAST,46.15,-123.8833,3.0,America/Los_Angeles,1973-01-01,2023-02-20,1953-01-16,2023-02-11,1953-01-01,2022-01-01
72792,Olympia Airport,US,WA,72792,KOLM,46.9667,-122.9,63.0,America/Los_Angeles,1973-01-01,2023-02-20,1941-05-13,2023-02-11,1941-01-01,2022-01-01
72793,Seattle-Tacoma Airport,US,WA,72793,KSEA,47.45,-122.3167,131.0,America/Los_Angeles,1948-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72797,Quillayute State Airport,US,WA,72797,KUIL,47.9333,-124.5667,59.0,America/Los_Angeles,1973-01-01,2023-02-20,1966-08-01,2023-02-10,1966-01-01,2022-01-01
74000,Lewisburg,US,NJ,74000,KFWN,41.2,-74.62,128.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-25,2006-01-01,2022-01-01
74201,Port Angeles Coast Guard Air Station,US,WA,74201,KNOW,48.1333,-123.4,5.0,America/Los_Angeles,1973-01-01,2023-02-20,2015-09-09,2022-04-25,2017-01-01,2022-01-01
74206,Tacoma / McChord Air Force Base,US,WA,74206,KTCM,47.15,-122.4833,98.0,America/Los_Angeles,1940-07-22,2023-02-20,1940-07-23,2022-04-25,1940-01-01,2022-01-01
74207,Fort Lewis / Gray U. S. Army Airfield,US,WA,74207,KGRF,47.1167,-122.55,92.0,America/Los_Angeles,1939-04-01,2023-02-20,1939-04-02,2022-04-25,1939-01-01,2022-01-01
74230,Miles City,US,MT,74230,KMLS,46.4333,-105.8833,801.0,America/Denver,1984-01-01,2023-02-20,1937-01-16,2023-02-11,1937-01-01,2022-01-01
74370,Fort Drum / Wheeler-Sack U. S. Army Airfield,US,NY,74370,KGTB,44.05,-75.7333,207.0,America/New_York,2006-01-01,2023-02-20,1952-01-04,2022-04-25,1953-01-01,2022-01-01
74410,Barkerville,US,MA,74410,KPSF,42.42,-73.28,364.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-25,2006-01-01,2022-01-01
74480,"Verona, Ny. Af",US,NY,74480,KRME,43.1333,-75.6,0.0,America/New_York,1942-07-01,2023-02-20,1942-07-02,2022-04-25,1942-01-01,2022-01-01
74486,John F. Kennedy Airport,US,NY,74486,KJFK,40.6333,-73.7667,4.0,America/New_York,1973-01-01,2023-02-20,1948-07-17,2023-02-11,1948-01-01,2022-01-01
74490,Bedford Hanscom Field,US,MA,74490,KBED,42.4667,-71.3,41.0,America/New_York,2006-01-01,2023-02-20,1949-01-01,2023-02-11,1949-01-01,2022-01-01
74491,Chicopee Falls / Westover Air Force Base,US,MA,74491,KCEF,42.2,-72.5333,75.0,America/New_York,1941-04-01,2023-02-20,1941-06-06,2022-04-25,1941-01-01,2021-01-01
74493,Nantucket / Surfside,US,MA,74493,KACK,41.2531,-70.0603,14.0,America/New_York,1990-03-14,2023-02-20,1997-06-23,2022-04-25,2005-01-01,2021-01-01
74494,Chatham,US,MA,74494,KCHH,41.6667,-69.9667,14.0,America/New_York,1973-01-01,1995-03-21,1972-08-01,2021-03-31,1972-01-01,2021-01-01
74498,Cook Corners,US,NY,74498,KDKK,42.5,-79.28,211.0,America/New_York,1999-01-14,2023-02-20,1999-01-17,2022-04-25,2005-01-01,2022-01-01
74500,"Sheridan, Ca",US,CA,74500,KBAB,39.0,-121.3333,0.0,America/Los_Angeles,1959-07-01,2023-02-20,1959-07-02,2022-04-24,1959-01-01,2021-01-01
74506,Alameda Naval Air Station,US,CA,74506,KNGZ,37.7833,-122.3167,4.0,America/Los_Angeles,1973-01-01,1997-01-01,1945-03-01,1996-12-31,1945-01-01,1996-01-01
74509,Moffett Field,US,CA,74509,KNUQ,37.4333,-122.05,10.0,America/Los_Angeles,1973-01-01,2023-02-20,1945-03-01,2022-04-25,1945-01-01,2022-01-01
74516,Fairfield / Travis Air Force Base,US,CA,74516,KSUU,38.2667,-121.95,19.0,America/Los_Angeles,1943-08-11,2023-02-20,1943-08-12,2022-04-24,1943-01-01,2021-01-01
74521,"Durango, County",US,CO,74521,KDRO,37.2,-107.8167,0.0,America/Denver,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
74531,Air Force Academy,US,CO,74531,KAFF,38.9667,-104.8167,2003.0,America/Denver,1967-11-27,2023-02-20,1970-08-01,2022-04-25,2008-01-01,2022-01-01
74543,Pratt Municipal,US,KS,74543,KPTT,37.7,-98.75,595.0,America/Chicago,2006-01-01,2023-02-20,2006-01-02,2022-04-25,2009-01-01,2022-01-01
74545,"Smokey Hill Gunnery Range, Ks.",US,KS,74545,KSLN,38.65,-97.8,0.0,America/Chicago,1973-01-01,2023-02-20,1973-01-01,2022-04-25,1975-01-01,2022-01-01
74550,"Conway, Mo.",US,MO,74550,KTBN,37.5167,-92.7,390.0,America/Chicago,1963-03-20,2023-02-20,1963-03-21,2022-04-21,1963-01-01,2022-01-01
74570,Dayton / Wright-Patterson Air Force Base,US,OH,74570,KFFO,39.8333,-84.05,251.0,America/New_York,1936-05-01,2023-02-20,1937-10-02,2022-04-25,1937-01-01,2022-01-01
74611,"Fort Irwin/Barstow, Bicycle Lake Army Airfield",US,CA,74611,KBYS,35.2833,-116.6167,716.0,America/Los_Angeles,2005-08-14,2023-02-20,2006-05-07,2022-04-24,2017-01-01,2021-01-01
74612,Naws China Lake,US,CA,74612,KNID,35.6833,-117.7,696.0,America/Los_Angeles,1973-01-01,2023-02-20,1944-02-01,2023-02-12,1944-01-01,2022-01-01
74638,Melrose Gunnery Range,US,NM,74638,K4MR,34.3,-103.8,1326.0,America/Denver,1963-07-01,2023-02-20,2017-01-22,2020-01-05,,
74641,"Woodward, West Woodward Airport",US,OK,74641,KWWR,36.4333,-99.5167,667.0,America/Chicago,2005-01-01,2023-02-20,1904-05-01,2023-02-13,1904-01-01,2022-01-01
74671,Fort Campbell U. S. Army Airfield,US,KY,74671,KHOP,36.6667,-87.5,174.0,America/Chicago,1943-07-15,2023-02-20,1943-07-16,2022-04-25,1943-01-01,2021-01-01
74672,Fort Campbell / Woodlawn,US,TN,74672,KEOD,36.5682,-87.4808,181.0,America/Chicago,2001-08-15,2023-02-20,2016-12-22,2022-04-24,,
74693,Fort Bragg / Simmons Army Airfield,US,NC,74693,KFBG,35.1333,-78.9333,74.0,America/New_York,1961-07-01,2023-02-20,1961-07-01,2022-04-25,1961-01-01,2022-01-01
74702,Lemoore Naval Air Station,US,CA,74702,KNLC,36.3333,-119.95,71.0,America/Los_Angeles,1961-07-01,2023-02-20,1961-07-01,2022-09-05,1961-01-01,2022-01-01
74736,Dalhart / Rehm,US,TX,74736,KDHT,36.0226,-102.5473,1217.0,America/Chicago,2005-01-01,2023-02-20,1948-12-10,2023-02-13,1949-01-01,2022-01-01
74739,Fort Worth / Sansom Park,US,TX,74739,KFTW,32.8198,-97.3624,216.0,America/Chicago,2005-01-01,2023-02-20,1946-09-02,2023-02-13,1946-01-01,2022-01-01
74740,Kimble County Airport,US,TX,74740,KJCT,30.5167,-99.7667,533.0,America/Chicago,1977-08-27,2023-02-20,1948-01-01,2023-02-13,1948-01-01,2022-01-01
74745,Austin / Del Valle,US,TX,74745,KAUS,30.1945,-97.6699,165.0,America/Chicago,1999-05-24,2023-02-20,1948-03-01,2023-02-13,1949-01-01,2022-01-01
74746,Bryan / Smetana,US,TX,74746,KCFD,30.6335,-96.4836,80.0,America/Chicago,2017-01-21,2023-02-20,1951-08-01,2023-02-13,1951-01-01,2022-01-01
74750,"Palestine, Tx.",US,TX,74750,KPSN,31.7833,-95.7167,119.0,America/Chicago,2006-01-01,2023-02-20,2006-01-02,2022-04-25,2015-01-01,2022-01-01
74754,Alexandria International Airport,US,LA,74754,KAEX,31.55,-92.9333,27.0,America/Chicago,1943-09-01,2023-02-20,1943-09-02,2022-04-25,1943-01-01,2022-01-01
74790,Shaw Air Force Base,US,SC,74790,KSSC,33.9667,-80.4833,74.0,America/New_York,1941-12-22,2023-02-20,1941-12-23,2022-04-25,1942-01-01,2022-01-01
74916,Pecos / Locker,US,TX,74916,KPEQ,31.3824,-103.5107,797.0,America/Chicago,2006-02-10,2023-02-20,2007-05-01,2022-04-25,2013-01-01,2022-01-01
K04V0,Sagauche / Saguache,US,CO,,K04V,38.0993,-106.1745,2393.0,America/Denver,2006-01-01,2023-02-20,2006-01-04,2022-03-09,2013-01-01,2021-01-01
K0F20,Bowie / Salona,US,TX,,K0F2,33.6017,-97.7756,335.0,America/Chicago,2014-07-31,2023-02-20,2014-08-02,2022-03-09,,
K11R0,Brenham / Prairie Hill,US,TX,,K11R,30.2197,-96.3744,97.0,America/Chicago,2006-05-08,2023-02-20,2011-02-10,2022-03-09,,
K1O50,Montague / Horizon Hills Mobile Home Park,US,CA,,K1O5,41.7304,-122.5456,770.0,America/Los_Angeles,1948-01-01,1996-03-12,1948-01-02,1949-12-31,1948-01-01,1949-01-01
K20V0,Kremmling,US,CO,,K20V,40.0537,-106.3689,2259.0,America/Denver,2006-01-01,2023-02-20,2006-01-01,2022-03-09,,
K3T50,La Grange / Plum,US,TX,,K3T5,29.908,-96.95,99.0,America/Chicago,2006-01-01,2023-02-20,2011-02-10,2022-03-09,,
K6R60,Dryden / Mofeta,US,TX,,K6R6,30.046,-102.2129,708.0,America/Chicago,2006-01-01,2023-02-20,2006-01-01,2022-03-08,2006-01-01,2022-01-01
K9L20,Edwards Afb / North Edwards,US,CA,,K9L2,34.9908,-117.8631,701.0,America/Los_Angeles,2006-01-01,2023-02-20,2006-01-04,2022-03-09,2006-01-01,2016-01-01
KAAT0,Alturas / Juniper,US,CA,,KAAT,41.483,-120.5654,1334.0,America/Los_Angeles,2006-01-01,2023-02-20,2006-01-01,2022-04-23,2006-01-01,2021-01-01
KABH0,Ellicott / Truckton,US,CO,,KABH,38.75,-104.3,1840.0,America/Denver,2006-05-01,2023-02-20,2006-05-01,2022-04-24,2007-01-01,2020-01-01
KACB0,Bellaire,US,MI,,KACB,44.9886,-85.1984,190.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2008-01-01,2022-01-01
KACP0,Oakdale / Ward,US,LA,,KACP,30.7505,-92.6885,33.0,America/Chicago,2005-04-08,2023-02-20,2005-04-09,2022-04-24,2015-01-01,2022-01-01
KACV0,Arcata / Clam Beach,US,CA,,KACV,40.9781,-124.1086,68.0,America/Los_Angeles,1973-01-01,2023-02-20,1973-01-01,2022-04-24,1981-01-01,2022-01-01
KADG0,Adrian / Maple Woods Manufactured Home Community,US,MI,,KADG,41.8677,-84.0773,243.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KADS0,Dallas / Addison,US,TX,,KADS,32.9686,-96.8364,196.0,America/Chicago,2006-01-01,2023-02-20,2020-01-14,2022-04-24,2020-01-01,2022-01-01
KAEJ0,Buena Vista / Johnson Village,US,CO,,KAEJ,38.8142,-106.1207,2423.0,America/Denver,2010-04-01,2023-02-20,2010-04-01,2022-04-24,2011-01-01,2022-01-01
KAFJ0,Washington / Lagonda,US,PA,,KAFJ,40.1365,-80.2902,361.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KAFW0,Fort Worth / Haslet,US,TX,,KAFW,32.9876,-97.3188,220.0,America/Chicago,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KAIB0,Nucla / Naturita,US,CO,,KAIB,38.2388,-108.5633,1811.0,America/Denver,2008-07-04,2021-10-16,2012-12-07,2021-10-16,2020-01-01,2020-01-01
KAJZ0,Delta / North Delta,US,CO,,KAJZ,38.7864,-108.0636,1583.0,America/Denver,2012-02-09,2023-02-20,2012-02-10,2022-04-24,2016-01-01,2022-01-01
KAKO0,Akron,US,CO,,KAKO,40.1756,-103.222,1438.0,America/Denver,1973-01-01,2023-02-20,1973-01-01,2022-04-23,1999-01-01,2022-01-01
KALI0,Alice / 665 Site Colonia,US,TX,,KALI,27.7409,-98.0269,54.0,America/Chicago,1946-08-01,2023-01-23,1946-08-02,2022-04-24,1946-01-01,2022-01-01
KAMN0,Alma / Eugene,US,MI,,KAMN,43.3221,-84.6879,230.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KANK0,Salida / Smeltertown,US,CO,,KANK,38.5383,-106.0486,2293.0,America/Denver,2009-11-21,2023-02-20,2010-10-05,2022-04-24,2020-01-01,2022-01-01
KAOO0,Altoona / Martinsburg,US,PA,,KAOO,40.2964,-78.32,458.0,America/New_York,1973-01-01,2023-02-20,1973-01-01,2022-04-24,1999-01-01,2022-01-01
KAPA0,Denver / Dove Valley,US,CO,,KAPA,39.5701,-104.8493,1794.0,America/Denver,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KAPC0,Napa / Middleton,US,CA,,KAPC,38.2132,-122.2807,11.0,America/Los_Angeles,2000-01-01,2023-02-20,2000-01-02,2022-04-24,2001-01-01,2022-01-01
KAPY0,Zapata / Las Palmas,US,TX,,KAPY,26.9688,-99.2489,129.0,America/Chicago,2008-07-24,2023-02-20,2011-01-27,2022-04-24,2016-01-01,2022-01-01
KAQW0,North Adams / Blackinton,US,MA,,KAQW,42.6962,-73.1702,199.0,America/New_York,2006-01-01,2023-02-20,2006-01-01,2022-04-23,2006-01-01,2022-01-01
KARA0,New Iberia / New Horizon Mobile Home Park,US,LA,,KARA,30.0378,-91.8839,7.0,America/Chicago,1981-07-24,2023-02-20,1998-05-09,2022-04-24,2020-01-01,2022-01-01
KARB0,Ann Arbor / Pittsfield,US,MI,,KARB,42.223,-83.7456,256.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KARM0,Wharton / Mackay,US,TX,,KARM,29.2543,-96.1544,31.0,America/Chicago,2006-05-01,2023-02-20,2008-10-11,2022-04-24,2011-01-01,2022-01-01
KART0,Watertown / Breezy Knoll Mobile Home Park,US,NY,,KART,43.9919,-76.0217,100.0,America/New_York,1949-05-01,2023-02-20,1949-05-05,2022-04-24,1949-01-01,2022-01-01
KARX0,La Crosse / Cold Springs,US,WI,,KARX,43.8228,-91.1911,389.0,America/Chicago,1942-01-01,1980-03-14,1942-01-03,1980-01-31,1942-01-01,1953-01-01
KASD0,Slidell / Royal Estates,US,LA,,KASD,30.3463,-89.8208,9.0,America/Chicago,2005-01-01,2023-02-20,2005-01-01,2022-04-24,2006-01-01,2022-01-01
KASE0,Aspen / Woody Creek,US,CO,,KASE,39.2232,-106.8689,2389.0,America/Denver,2006-01-01,2023-02-20,2006-01-02,2022-04-24,2006-01-01,2022-01-01
KASL0,Marshall / Jasper Heights,US,TX,,KASL,32.5205,-94.3078,109.0,America/Chicago,2011-05-18,2022-12-29,2011-05-19,2022-04-24,2011-01-01,2022-01-01
KASW0,Warsaw / Monoquet,US,IN,,KASW,41.2747,-85.8401,259.0,America/Indiana/Indianapolis,2006-10-28,2023-02-20,2009-09-05,2022-04-24,2013-01-01,2022-01-01
